artist,告白/求婚,失戀/分手,工作/讀書,派對/狂歡,通勤/開車,運動
Declan McKenna,,,,,,
Decon,,,,,,
Deee-Lite (歡娛合唱團),,,,,,
Deej,,,,,,
Deep Emotion,,,,,,
Deep Focus,,,7.430663512447898,,,
"Deep Focus and Concentration, Deep Focus Orchestra, Mind Mining",,,,,,
Deep House Lounge,,,7.430663512447899,,,
"Deep House Music, Deep House, House Music",,,,,,
Deep House Rave,,,,4.570854410643753,,
Deep Purple (深紫色樂團),,,,,,
Deep Sea Diving Club,,,,,,
Deep Sleep Music Delta Binaural 432 Hz,,,7.430663512447899,,,
Deep Water,,,,,,
Deepchord,,,,,,
Deepshower,,,,,,
Deerhunter (獵鹿人),,,,,,
Def Leppard (威豹合唱團),,,,,,
Def Tech,,,,,,
Del Water Gap,,,,,,
"Del Water Gap, Holly Humberstone",,,,,,
Delaney Bailey,,,,,,
"Delaney Jane, Shaun Frank",,,,,,
Delegation,,,,,,
Delerium (狂喜樂團),,,,,,
Delirious & Alex K,,,,,,
Della huan,,,,,,
Della ma chi,,,,,,
Della qi,,,,,,
Della心靈換季音樂,,,,,,
Della快適生活系列,,,,,,
Della有聲EQ系列,,,,,,
Della生活美學系列,,,,,,
Della眠,,,,,,
Della蛻,,,,,,
Della陽光元氣系列,,,,,,
Delora,,,,,,
Delorians,,,,,,
Delta Heavy,,,,,,
"Delta Heavy, Dirty Audio",,,,,,
"Delta Heavy, Everyone You Know",,,,,,
Delyno,,,,,,
Demi Lovato (黛咪洛瓦特),,,,1.1720139514471162,0.660470686243882,2.344285908411469
"Demise Of Love, Daniel Avery, Working Men's Club, Ghost Culture",,,,,,
Demxntia,,,,,,
Den,,,,,,
Den Nab,,,,,,
Dena,,,,,,
"Dennis Sheperd, MR. CLN, Gid Sedgwick",,,,,,
Denzel Cheng,,,,,,
Denzel Curry,,,,,,
Deorro,,,,,,
Deorro and J-Trick,,,,,,
"Deorro, Uberjak’d",,,,,,
Depeche Mode (流行尖端合唱團),,,,,,
Dept,,,,,,
Dept (뎁트),,,,,,
"Dept, PRETZELLE",,,,,,
Derez De'Shon,,,,,,
Dermot Kennedy,,,,,,
Derrick Hodge,,,,,,
Des'ree (黛絲瑞),,,,,,
"Descendants – Cast, Disney",,,,,,
Desiigner,,,,,,
Desmond John,,,,,,
Destiny Rogers,,,,,,
"Destiny Rogers, CARELESS",,,,,,
Destiny's Child (天命真女合唱團),,,,,,
Destructo feat. Ty Dolla $ign & Ilovemakonnen,,,,,,
"Destructo, Loge21",,,,,,
Devin Kennedy,,,,,,
Devine Channel,,,,,,
Devlin,,,,,,
Devon Cole,,,,,,
Deztini Farinas,,,,,,
Dhruv,,,,,,
Di Evantile,,,,,,
Di-Rect,,,,,,
"Diage, BUM",,,,,,
Diamond Cafe,,,,,,
Diamond Jones,,,,,,
Diana Krall (黛安娜克瑞兒),,,,,,
Diana Ross (黛安娜羅絲),,,,,,
Diane Charlemagne,,,,,,
Dianne Reeves (黛安瑞芙),,,,,,
"Dicte, Hempler",,,,,,
Diddy - Dirty Money,,,,,,
Dido (蒂朵),,,,,,
Die Antwoord,,,,,,
Diego Figueiredo,,,,,,
Diggs Duke,,,,,,
Digi G'Alessio,,,,,,
Digikill & Voidwalker,,,,,,
"Digital Farm Animals, Danny Ocean",,,,,,
Digitalism (靡幻主義),,,,,,
Diiton,,,,,,
"Diiton, Losty, Drogas",,,,,,
Dik Lewis,,,,,,
Dilaz,,,,,,
Dillon Francis,,,,,,
Dillon Francis & DJ Snake,,,,,,
"Dillon Francis, DJ Snake, TRXGGX",,,,,,
"Dillon Francis, Kygo",,,,,,
"Dillon Francis, Marten Hørger",,,,,,
"Dillon Francis, VINNE",,,,,,
"Dimension, Karen Harding",,,,,,
Dimitri Vegas & Like Mike,,,,,,
Dimitri Vegas & Like Mike ft. Wolfpack & Katy B,,,,,,
Dimitri Vegas & Like Mike vs. VINAI,,,,,,
"Dimitri Vegas & Like Mike, Bassjackers",,,,,,
"Dimitri Vegas & Like Mike, David Guetta",,,,,,
"Dimitri Vegas & Like Mike, David Guetta, Daddy Yankee",,,,,,
"Dimitri Vegas & Like Mike, Regard",,,,,,
Dimitri Vegas / Like Mike vs. Fedde Le Grand,,,,,,
Dimitri Vegas / Like Mike vs. Ummet Ozcan,,,,,,
"Dimitri Vegas, David Guetta, Ben Nicky",,,,,,
"Dimitri Vegas, MOGUAI & Like Mike",,,,,,
"Dimitri Vegas, Martin Garrix, Like Mike",,,,,,
"Dimitri Vegas, Outsiders, DJ Isaac",,,,,,
Dimix,,,,,,
DinDin (딘딘),,,,,,
Dinah Jane,,,,,,
Dinah Washington (黛安娜華盛頓),,,,,,
Dinner Party Jazz Playlist,,,,,5.15167135270228,
"Dino Warriors, Leony, Dimitri Vegas",,,,,,
Dionne Warwick (狄昂華薇克),,,,,,
Dipha Barus,,,,,,
Diplo,,,,,,
Diplo & SIDEPIECE,,,,,,
"Diplo, Jonas Brothers",,,,,,
"Diplo, Lily Rose",,,,,,
"Diplo, MAKJ",,,,,,
"Diplo, Maren Morris",,,,,,
"Diplo, Oliver Tree",,,,,,
"Diplo, Sleepy Tom",,,,,,
Dire Straits (險峻海峽合唱團),,,,,,
Dirtcaps,,,,,,
Dirty Audio,,,,,,
Dirty Scandal,,,,,,
Dirty Signal,,,,,,
Dirty South,,,,,,
Disciples,,,,,,
Disclosure,,,,,,
"Disclosure, Anderson .Paak",,,,,,
"Disclosure, Leon Thomas",,,,,,
"Disclosure, Pa Salieu",,,,,,
Disco Fries,,,,,,
Disco Killerz,,,,,,
Disco Lines & Tinashe,,,,,,
"Diskirz, Nacha",,,,,,
Disney,,,,,,
Disney / Pixar Buddy Songs (迪士尼皮克斯動畫暢銷金曲),,,,,,
Disney Lofi,,,3.6091794203318366,2.35072512547393,,
Disney Musicbox (迪士尼音樂盒),,,,,,
Disney Orgel,,,,,,
Disney Peaceful Ambient,,,,,,
Disney Peaceful Guitar,,,,,,
"Disney Peaceful Guitar, Disney",,,,4.570854410643753,,
Disney Peaceful Piano,,,,,,
"Disney Peaceful Piano, Disney",,,,4.5708544106437525,,
Disney Peaceful Strings,,,,,,
Disney Princess: The Ultimate Song Collection,,,,,,
"Disney Ukulele, Disney",,,,,,
"Disney, Auli'i Cravalho, Dwayne Johnson",,,,,,
"Disney, Lin-Manuel Miranda, Lebo M.",,,,,,
"Disney, Lindsay Lohan, Pink Slip, Amie Doherty",,,,,,
"Disney, Mark Keali'i Ho'omalu, Iam Tongi, Dan Romer",,,,,,
"Disney, Shakira",,,,,,
"Disney, Shakira, Michael Giacchino",,,,,,
Disturbed (騷動樂團),,,,,,
Diva Warrior,,,,,,
Diverseddie,,,,,,
Divine,,,,,,
"Diviners, Philly K",,,,,,
Dizparity,,,,,,
Dizzee Rascal,,,,,,
"Dj Samir, DJ ZareK, DJ DUDA, LUNxdiE",,,,,,
Dj Triple M,,,,,,
Dj tomsten,,,,,,
Django (쟝고),,,,,,
Djo,,,,,,
Doechii,,,,,,
"Doechii, SZA",,,,,,
"Does It Offend You, Yeah?",,,,,,
Dog Blood,,,,,,
Doja Cat,0.7213692038495187,,0.6192219593706583,1.828341764257501,1.0303342705404561,0.9859790732436472
Dok2,,,,,,
"Dok2, Microdot",,,,,,
Dolly Parton (桃麗芭頓),,,,,,
Dollyy99,,,,,,
Dolores Forever,,,,,,
Dom & Roland,,,,,,
"Dom Dolla, Tove Lo",,,,,,
Dombresky,,,,,,
Domeno,,,,,,
Domeno and Michael Sparks,,,,,,
"Domingo Hindoyan, Royal Liverpool Philharmonic Orchestra",,,,,,
Dominic Fike,,,,,,
"Dominic Fike, Zendaya",,,,,,
Dominic Lewis,,,,,,
Dominic Miller,,,,,,
Domino Saints,,,,,,
Domoto,,,,,,
Don Diablo,,,,,,
"Don Diablo, Fitz and The Tantrums",,,,,,
"Don Diablo, Imanbek",,,,,,
"Don Diablo, Jessie J",,,,,,
"Don Diablo, MONO|CHROME",,,,,,
"Don Diablo, Marnik",,,,,,
"Don Diablo, Pink Sweat$",,,,,,
Don Lore V.,,,,,,
Don Omar,,,,,,
Don Q & A Boogie Wit da Hoodie,,,,,,
Don Toliver,,,,,,
Donavon Frankenreiter (唐納文法蘭肯),,,,,,
Donell Jones (唐尼爾瓊斯),,,,,,
Donna Summer (唐娜桑瑪),,,,,,
Donny Hathaway,,,,,,
Dorado & Amati Schmitt,,,,,,
Dorado Schmitt Quintette,,,,,,
Dornik,,,,,,
Dorothy,,,,,,
Dosem,,,,,,
Dossa & Locuzzed,,,,,,
Double 99,,,,,,
Double Helix & Morphine,,,,,,
Double-S,,,,,,
Doug Raney+Nicolai Gromin,,,,,,
Dough-Boy,,,,,,
Doughnuts Hole,,,,,,
Dove Cameron,,,,,,
"Dove Cameron, Khalid",,,,,,
Downtown Owl,,,,,,
"DoxMain 潇潇, DJ Tracy",,,,,,
Dozy Bunny (瞌睡兔兔),,,,,5.15167135270228,
Dr Meaker,,,,,,
Dr. Dre,,,,,,
Dr. Piano,,,,,,
Dr. Shiver,,,,,,
Dr. Teeth and The Electric Mayhem,,,,,,
Dr. Zeus,,,,,,
Drake (德瑞克),2.8854768153980754,,,,1.6027421986184873,1.314638764324863
Drake Mccain,,,,,,
"Drake, 21 Savage",,,,,,
"Drake, Future",,,,,,
Dream (夢幻美少女),,,,,,
Dream Ami,,,,,,
"Dream, Ivory",,,,,,
Dream5,,,,,,
DreamLife vs. Arsen Gold,,,,,,
DreamNote,,,,,,
"DreamNote(Lara,Miso,Sumin,HanByeol)",,,,,,
Dreamgirls (Motion Picture Soundtrack),,,,,,
"Dreum, Terror Tech",,,,,,
Drew Parker,,,,,,
Drewxhill,,,,,,
Drifter5,,,,,,
"Drifter5, Laura",,,,,,
"Driftmoon, Xijaro & Pitch",,,,,,
Driftwood,,,,,,
Drink,,,,,,
Drink Bar Chillout Music,,,,4.570854410643753,,
Drink Chocolate,,,,,,
Drink Mixes Center,,,,,,
Drink To Me,,,,,,
Drinking Boys And Girls Choir,,,,,,
Drinks On Me,,,,,,
"DripO, Juice Boy",,,,,,
"DripReport, Tyga",,,,,,
Dripo,,,,,,
Drive By,,,,,5.151671352702281,
Drive-By Truckers,,,,,5.151671352702281,
Driving Music Specialists,,,,,,
Drogas,,,,,,
Drombo,,,,,,
Dropout,,,,,,
Dropwizz,,,,,,
Dru Chen,,,,,,
"Dru Chen, Gentle Bones",,,,,,
"Dru Chen, Haneri",,,,,,
"Dru Chen, Marian Carmel",,,,,,
"Dru Chen, Nathan Hartono",,,,,,
Dru Hill (小山丘合唱團),,,,,,
Drunken Tiger,,,,,,
Dry Cleaning,,,,,,
Dtrille,,,,,,
Dua Lipa,0.7360910243362437,,0.37911548532897443,0.7462619445948985,0.47311267524816863,2.9634250438862866
Dua Lipa & The Blessed Madonna,,,,,,
Dualistic,,,,,,
Dub Elements,,,,,,
Dub Fx,,,,,,
DubVision,,,,,,
"DubVision, Raiden",,,,,,
"Dubdogz, Cat Dealers",,,,,,
Dubfire,,,,,,
Dubstep Hitz,,,,,,
Ducky,,,,,,
Duda Deportiva (體育疑惑),,,,,,
Duett,,,,,,
Duffy (黛菲),,,,,,
"Duke & Jones, Louis Theroux, Kideko",,,,,,
Duke Dumont,,,,,,
"Duke Dumont, Gorgon City",,,,,,
Duke Ellington (艾靈頓公爵),,,,,,
Duncan Laurence,,,,,,
Duran Duran (杜蘭杜蘭合唱團),,,,,,
Dusa Naga,,,,,,
Dustin Husain,,,,,,
Dustin Lynch,,,,,,
Dustin O'Halloran,,,,,,
Dvicio,,,,,,
Dvwn (다운),,,,,,
Dylan Brady,,,,,,
Dylan Conrique,,,,,,
Dylan Fraser,,,,,,
Dylan J,,,,,,
Dyme-A-Duzin,,,,,,
"Dynoro, Gigi D'Agostino",,,,,,
Dyro,,,,,,
Dyro and Dannic,,,,,,
Dysphemic,,,,,,
Dzeko vs. Riggi & Piros,,,,,,
DØVEN,,,,,,
Déjà Vu,,,,,,
DözY,,,,,,
E the,,,,,,
E-Type,,,,,,
E-girls,,,,,,
E.C Studio,,,,,,5.3780676722380765
E.SO,,,,,,
E1and,,,,,,
EBEN,,,,,,
EDEN (이든),,,,,,
"EDM Focus Music For Work, EDM Work Concentration Music, Office Work EDM 2024",,,,,,
EDX,,,,,,
EE (이이),,,,,,
EGO-WRAPPIN',,,,,,
EGOISM,,,,,,
EIKO,,,,,,
EIKO starring 96貓、諸葛孔明(CV：置鮎龍太郎)、KABE太人(CV：千葉翔也)、久遠七海 starring Lezel,,,,,,
EJ Jones,,,,,,
ELAIZA,,,,,,
ELISA,,,,,,
ELSEE,,,,,,
EMELINE,,,,,,
ENHYPEN,,,,,,
"ENiGMA Dubz, Hypho, PAV4N",,,,,,
EOB,,,,,,
EOW,,,,,,
EPEX,,,,,,
EPIK HIGH,,,,,,
"EQRIC, RYVN",,,,,,
ERIC BELLINGER,,,,,,
ERIKA,,,,,,
ERIKA & EQ朱,,,,,,
ERIKA & Shoutiń,,,,,,
ESBEE,,,,,,
"ETC!ETC!, SNC",,,,,,
ETC.,,,,,,
EVERGLOW,,,,,,
EXID,,,1.6887871619199772,1.8698949861724443,,1.4667457287922026
EXO,,,1.087414172553351,1.8952323166083853,,1.4428962047468008
EXO CHANYEOL & PUNCH,,,,,,
EXO-CBX,,,,,,
EXO-SC,,,,,,
EZU 黃奕儒,,,,,,
Eagles (老鷹合唱團),,,,,,
Earl Fly,,,,,,
"Earth, Wind & Fire (地球風與火樂團)",,,,,,
Eartha Kitt (厄莎姬特),,,,,,
Earthquake(E.Q.),,,,,,
Easy Shen,,,,,,
Ecco2k,,,,,,
Echae Kang (강이채),,,,,,
Echo Sketches,,,,,,
Echosmith (史密斯回聲),,,,,,
Ed Prosek,,,,,,
Ed Sheeran & Elton John,,,,,,
Ed Sheeran (紅髮艾德),1.8100777070762832,0.7785641249375413,0.8774215217650656,0.4553987789202263,1.1025717286226282,1.1708708216311678
Edan 呂爵安,,,,,,
"Edan 呂爵安, Feng Ze 邱鋒澤",,,,,,
Eddie Benjamin,,,,,,
Eddie Vedder,,,,,,
Eddy B & Tim Gunter,,,,,,
Eddy Kim (에디킴),,,,,,
"Eddy Kim, Solar (MAMAMOO) (에디킴, 솔라 (마마무))",,,,,,
Eddy M,,,,,,
Eden Faye,,,,,,
Edgar Moreau (艾德加‧莫羅),,,,,,
Edith Piaf (伊迪絲琵雅芙),,,,4.570854410643753,,
"Eduard Belmar, Yuko Mizutani",,,,,,
Edward Maya,,,,,,
"Edward Maya, SINE, Felipe Allenn",,,,,,
Edward Sharpe & The Magnetic Zeros,,,,,,
Eelke Kleijn,,,,,,
Eels (滑頭樂團),,,,,,
Efekan,,,,,,
Effin,,,,,,
Egil Olsen,,,,,,
Eileen Alister,,,,,,
Eileen Shan Zou,,,,,,
Eileen Sho Ji,,,,,,
Eileen Yo 游宇潼,,,,,,
Eilen Jewell,,,,,,
Ekko & Sidetrack,,,,,,
Ekoh,,,,,,
El Chombo,,,,,,
"El Wiwi, Lola",,,,,,
Elaine (일레인 (김주은)),,,,,,
Elazion & George Sunday,,,,,,
Elbow,,,,,,
Elderbrook,,,,,,
Elderbrook & Rudimental,,,,,,
Ele Pulse,,,,,,
Electric Light Orchestra (電光合唱團),,,,,,
Electro Deluxe,,,,,,
Electro Swing Bistro 2 (摩登搖擺小酒館 2),,,,,,
Eleisha Eagle,,,,,,
Elephant Gym (大象體操),,,,,,4.59103337873982
Elephante,,,,,,
"Elephante, BEAUZ, Mark Tuan",,,,,,
Eli & Fur,,,,,,
Eli Rose,,,,,,
Eliane Elias (艾蓮艾莉亞),,,,,,
Elias Rønnenfelt,,,,,,
Elijah Delgado,,,,,,
Elijah Lee,,,,,,
Elijah Who,,,,,,
Elin Lee,,,,,,
Elina,,,,,,
Elisa Kolk,,,,,,
Elisabeth Leonskaja (雷翁絲卡雅),,,,,,
Elisha Danielle,,,,,,
"Eliza Rose, Calvin Harris",,,,,,
Elizabeth Joy Roe,,,,,,
Elizabeth Naccarato (依莉莎白),,,,,,
Elizabeth Naccarato．Michael Gettel (依莉莎白．麥可傑托),,,,,,
Elkka,,,,,,
Ella Eyre,,,,,,
Ella Fitzgerald (艾拉費茲傑拉),,,,,,
Ella Henderson,,,,,,
Ella Henderson x Switch Disco,,,,,,
Ella Langley,,,,,,
Ella Mai,,,,,,
"Ella Vos, R3hab",,,,,,
Elle B,,,,,,
Elle Coves,,,,,,
Elle Darlington,,,,,,
Elle King,,,,,,
Elle Varner,,,,,,
Elle Winter,,,,,,
Ellie Goulding (艾麗高登),1.4026623408185088,,,1.1427136026609381,0.715509910097539,1.7926892240793586
"Ellie Goulding, Diplo, Red Velvet",,,,,,
"Ellie Goulding, Diplo, Swae Lee",,,,,,
Elliott Smith (Elliott Smith),,,,,,
"Ellipso, Lucky Luke",,,,,,
Eloise,,,,,,
Elsie and The Vibe,,,,,,
Elton John (艾爾頓強),,,,,,
"Elton John, Britney Spears",,,,,,
"Elton John, Dua Lipa",,,,,,
"Elton John, Taron Egerton",,,,,,
Eluphant,,,,,,
Eluvium,,,,,,
Elvis Presley (貓王),,,,,,
"Elvis Presley, Britney Spears",,,,,,
Em Beihold,,,,,,
"Emdey, Cr3on",,,,,,
Emeli Sande (艾蜜莉珊黛),,,,,,
Emetsound,,,,,,
Emilio Tuero,,,,,,
Emily Hackett,,,,,,
Emily King,,,,,,
Eminem (阿姆),,1.326986653195432,,0.5174552162992928,0.9720134627740152,2.333878423801429
Emiway,,,,,,
Emma Jensen,,,,,,
"Emma Louise,Wankelmut",,,,,,
"Emma Sameth, Jeremy Zucker & WOLFE",,,,,,
Emmanuel Pahud (帕胡德),,,,,,
Emmy Meli,,,,,,
Emotional Oranges,,,,,,
Emperor Party,,,,,,
Empire Cast,,,,,,
Empire Of The Sun (太陽帝國),,,,,,
EmptyORio,,,,,,
"Empyre One, Swotex",,,,,,
En Vogue (風尚合唱團),,,,,,
Enchanted Original Soundtrack (曼哈頓奇緣電影原聲帶),,,,,,
End of the World,,,,,,
Endel,,,,,,
Energy,,,,,,
Enflure,,,,,,
Enkidu,,,,,,
Enna,,,,,,
Ennio Morricone (顏尼歐‧莫利柯奈),,,,,,
Enrique Iglesias (安立奎),,,,,,
Enya (恩雅),,,,,,
"Epiik, Revibe & Ho.K",,,,,,
Episode,,,,,,
Epop,,,,,,
Equador,,,,,,
Equinox Stars,,,,,,
Era Istrefi,,,,,,
Erasure (滅跡合唱團),,,,,,
Eric Benet (艾立克 班奈特),,,,,,
Eric Clapton (艾力克萊普頓),,,,,,
Eric Clapton/B.B. King,,,,,,
Eric Nam (에릭남),,,,,,
Eric Nam X WENDY,,,,,,
"Eric Nam, CHEEZE",,,,,,
Eric Neveux,,,,,,
Eric Prydz (艾瑞克普茲),,,,,,
Eric Reed,,,,,,
"Erick Morillo, Eddie Thoneick",,,,,,
"Eric周興哲與索尼音樂群星 (Eric Chou, Cath Wong, Phil Lam, E.viewz, Sezairi, Jason Chan, Benjamin Kheng, Ben&Ben, Kelly Cheng, Narelle Kheng, Jocelyn C, NYK, Ha Le, Wafa Bahiyya Haneesa, Fatin)",,,,,,
Erik Wøllo,,,,,,
Erika de Casier,,,,,,
Erizo,,,,,,
Eros for you,,,,,,
Ersin Ersavaş,,,,,,
Erykah Badu (艾莉卡芭朵),,,,,,
"Eskei83, Drunken Masters, Gunjah",,,,,,
Eskmo,,,,,,
Esperanza Spalding,,,,,,
Essential Jazz Lounge (經典爵士留聲機),,,,,,
Estación Sub_Trópico,,,,,,
Estelle (艾絲黛兒),,,,,,
Estiva,,,,,,
Etham,,,,,,
EtherealKiwi,,,,,,
Etta James (伊特珍),,,,,,
Etto,,,,,,
Eugene Ormandy (奧曼第),,,,,,
"Eugenio Tokarev, Bruno Oloviani",,,,,,
"Eugy, Mr Eazi",,,,,,
Eunha (은하),,,,,,
Europe (歐洲合唱團),,,,,,
Eva Cassidy,,,,,,
Eva Simons,,,,,,
Evanescence (伊凡塞斯),,,,,,
Eve,,,,,,
Everlast (鐵人),,,,,,
Every Single Day (에브리 싱글 데이),,,,,,
Everydaze,,,,,,
Eves Karydas,,,,,,
Evilwave,,,,,,
Evita: The Complete Motion Picture Music Soundtrack (阿根廷別為我哭泣電影原聲帶),,,,,,
Evo City,,,,,,
Evrywhr,,,,,,
Ewan Mainwood,,,,,,
Ex:Re,,,,,,
ExWHYZ,,,,,,
"Exam Study Soft Jazz Music, Exam Study Soft Jazz Music Collective",,,,,,
Exclusion,,,,,,
Explosions In The Sky (天空爆炸),,,,,,
Extreme Cardio Workout,,,,,,
Eyeam Biglow,,,,,,
Eyedi,,,,,,
Ezi,,,,,,
Ezra Furman,,,,,,
Ezra Vine,,,,,,
F.G. Noise,,,,,,
F.O.O.L,,,,,,
F/ACE,,,,,,
F4,,,,,,
FAKTESS,,,,,,
FANTASTICS from 放浪一族,,,,,,
"FAST BOY, Moby",,,,,,
"FEEL, Alexandra Badoi",,,,,,
FEniX,,,,,,
FIFTY FIFTY,,,,,,
FIGHT CLVB,,,,,,
FINNEAS,,,,,,
FIVE NEW OLD,,,,,,
FKA twigs,,,,,,
FKA twigs & Anyma,,,,,,
FKJ,,,,,,
FLETCHER,,,,,,
FLO,,,,,,
"FLO, KAYTRANADA",,,,,,
FLOW,,,,,,
FLU JIVERS,,,,,,
"FLU JIVERS, Lola, Mamoosh",,,,,,
FNC ARTIST,,,,,,
FOCUS,,,,,,
FONTAINES D.C.,,,,,,
"FOVOS, Lister",,,,,,
FRUITS ZIPPER,,,,,,
FRΔNKIΞ,,,,,,
FRαNKIE阿法,,,,,,
FS (Fuying & Sam),,,,,,
FTISLAND,,,,,,
FUTOE,,,,,,
FUTURE IDOL 張子龍,,,,,,
"FYI, SWAGE",,,,,,
FY_Aonaona奉悅,,,,,,
Fabio Biondi,,,,,,
Fabolous (神奇小子),,,,,,
"Fabolous, Jadakiss",,,,,,
Faime,,,,,,
Fairy,,,,,,
Faith Hill (費絲希爾),,,,,,
Faithless (無信念合唱團),,,,,,
Fall Out Boy (打倒男孩合唱團),,,,2.6119168060821445,0.4528941848529477,1.7138896977462001
Fantasia (范塔莎),,,,,,
Fantastic Drugstore (환상약국),,,,,,
Fantasy Boys,,,,,,
Faouzia,,,,,,
"Faouzia, G.E.M., ILLENIUM",,,,,,
Far East Movement (東方聯盟),,,,2.9087255340460247,,
"Farveblind, Foreign Air",,,,,,
Fast & Furious: The Fast Saga,,,,,,
"Fast & Furious: The Fast Saga, Jimin, BTS",,,,,,
Fast Distance,,,,,,
Fat Joe (肥仔喬),,,,,,
"Fat Joe, Remy Ma",,,,,,
"Fat Joe, Remy Ma, David Guetta, GLOWINTHEDARK",,,,,,
Fatboy Slim (流線胖小子),,,,,,
"Fatboy Slim, Daniel Steinberg",,,,,,
"Fatboy Slim, Riva Starr",,,,,,
"Fatboy Slim, The Rolling Stones, Norman Cook, Keith Richards, Mick Jagger",,,,,,
Fatum,,,,,,
Faul & Wad Ad vs. Pnau,,,,,,
FauloCity,,,,,,
Fay Ray,,,,,,
Faye Meana,,,,,,
Faye Webster,,,,,,
Faye 詹雯婷,,,,,,
Fazura,,,,,,
Fazıl Say,,,,,,
"Fear, and Loathing in Las Vegas",,,,,,
Fearless Motivation,,,,,,5.378067672238076
Fearless Motivation Instrumentals,,,,,,5.378067672238076
Fedde Le Grand and Dannic vs. Coco Star,,,,,,
Fedde Le Grand feat. Denny White,,,,,,
"Fedde Le Grand, Coco Star, & Dannic",,,,,,
"Fedde Le Grand, D.O.D",,,,,,
"Fedde Le Grand, Ida Corr",,,,,,
"Fedde Le Grand, Joyse",,,,,,
"Fedde Le Grand, Melo.Kids, Mila Falls",,,,,,
"Fedde Le Grand, Raiden",,,,,,
Fedde le Grand,,,,,,
Federico Mecozzi,,,,,,
Feeki,,,,,,
FeelGhoodMusic,,,,,,
Fei Fei (岑霏),,,,,,
Feint,,,,,,
Feist (妃絲特),,,,,,
"Felice & Timbo, Felice, Timbo",,,,,,
Felicia Guy-Lynch,,,,,,
Felix Cartal,,,,,,
Felix Jaehn,,,,,,
"Felix Jaehn, Hight, Alex Aiono",,,,,,
"Felix Jaehn, Jonas Blue",,,,,,
"Felix Jaehn, Leony",,,,,,
"Felix Jaehn, Mike Williams",,,,,,
"Felix Jaehn, Whitney Houston",,,,,,
Felix Kröcher,,,,,,
Felix May,,,,,,
"Felix Raphael, Natascha Polké",,,,,,
Felmax,,,,,,
Feng Suave,,,,,,
Fergie (菲姬),,,,,,
"Ferris Pier, HRVY",,,,,,
"Ferry Corsten, Crowd+Ctrl",,,,,,
"Ferry Corsten, Ruben de Ronde",,,,,,
"Ferry Tayle, TonK, Mirage x Yolaine",,,,,,
"Ferry, Juncoco",,,,,,
Fetty Wap,,,,,,
"Fi-Né 粉內, Jinbo",,,,,,
"Fi-Né 粉內, 秦宇子 (Fi-Né, Yuzi Qin)",,,,,,
Fia Moon,,,,,,
Field Medic,,,,,,
Fifth Harmony (五佳人),,,,0.7998995218626568,1.4167096219931272,2.4201304525071343
Figaro Castello,,,,,,
Figgy Malone,,,,,,
Fiji Blue,,,,,,
Fiji Macintosh,,,,,,
"Filmore, Pitbull",,,,,,
Final Confession,,,,,,
Finding Hope,,,,,,
Finger Eleven,,,,,,
Finn Wolfhard,,,,,,
"Finneas O'Connell, Ludwig Göransson, 4*TOWN (From Disney and Pixar’s Turning Red)",,,,,,
Fiona Apple (費歐娜艾波),,,,,,
First Aid Kit (急救箱樂團),,,,,,
First Anuwat,,,,,,
First Love is Never Returned,,,,,,
Fischerspooner (費雪與史普樂),,,,,,
Fish and Lips,,,,,,
"Fitness Beats Playlist, CardioMixes Fitness, WORKOUT",,,,,,
Fitness Cardio Jogging Experts,,,,,,
Fitz and The Tantrums,,,,,,
Five,,,,,,
Flamingosis,,,,,,
Fleetwood Mac (佛利伍麥克合唱團),,,,,,
Flo Milli,,,,,,
Flo Rida (佛羅里達),,,,1.1427136026609384,0.9907060293658232,2.689033836119038
"Flo Rida, Cooper Alan, Shaylen",,,,,,
FloFilz,,,,,,
Floating Points,,,,,,
Flomosa Media,,,,,,
Floody,,,,,,
Floor Cry,,,,,,
Florecer,,,,,,
Florence + The Machine (芙蘿倫絲機進份子),,,,,,
Florian Picasso,,,,,,
"Florian Picasso, Blinders",,,,,,
"Florian Picasso, Raiden",,,,,,
Florida Georgia Line,,,,,,
Flosstradamus,,,,,,
Flower,,,,,,
Flowidus,,,,,,
Flowsik,,,,,,
"Flowsik, Gonhills",,,,,,
Flughand,,,,,,
Flume,,,,,,
Flux Pavilion,,,,,,
Fly By Midnight,,,,,,
Flying Lotus,,,,,,
Foals (小馬樂團),,,,,,
Foam and Sand,,,,,,
Focus Study Music Academy,,,7.430663512447899,,,
"Focus Study Music Academy, ADHD Music Academy, ADHD Focus Experience",,,,,,
"Focus and Work, Focus & Work, Studying Music For Focus",,,,,,
Foi,,,,,,
Fonoda,,,,,,
"Fonzerelli, Jaki Nelson, H4lo",,,,,,
Foo Fighters (幽浮一族合唱團),,,,,,
Fools Garden (傻瓜花園合唱團),,,,,,
Foorin,,,,,,
Footing Jogging Workout,,,,,,
Footing Jogging Workout & Body Workout Music Specialists,,,,,,
"Footing Jogging Workout, Running Music Academy, Running Songs Workout Music Dance Party",,,,,,
Footloose (15th Anniversary Collectors' Edition),,,,,,
Forest Blakk,,,,,,
"Forester, Syn Cole",,,,,,
Forever M.C. & It's Different,,,,,,
Fort Minor (黑暗堡壘),,,,,,
Foster,,,,,,
Foster Studio,,,,,,
Foster The People (擁抱人群樂團),,,,,1.2020566489638655,3.5853784481587168
"Foster, Sody, Sarcastic Sounds",,,,,,
Fountains Of Wayne (威恩水泉合唱團),,,,,,
